Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies
16040134,"La Piramide Rossa (The Kane Chronicles, #1)",Rick Riordan,"Riordan, Rick",Loredana Baldinucci,"=""8804622032""","=""9788804622031""",5.0,Mondadori,Hardcover,484,2012,2010,2019/08/15,2019/08/08,,,read,,,,1,1
40916679,"A Good Girl's Guide to Murder (A Good Girl's Guide to Murder, #1)",Holly  Jackson,"Jackson, Holly",,"=""1405293187""","=""9781405293181""",5.0,Electric Monkey,Paperback,433,2019,2019,2019/08/07,2019/07/20,,,read,,,,1,0
42250086,"The Odd Sisters (Villains, #6)",Serena Valentino,"Valentino, Serena",,"=""136801318X""","=""9781368013185""",4.0,Random House/Disney,Hardcover,288,2019,2019,2019/08/05,2019/07/12,,,read,,,,1,1
39686415,"Campo Mezzosangue - Il libro segreto (Le sfide di Apollo, #2.5)",Rick Riordan,"Riordan, Rick",Laura Grassi,"=""880468674X""","=""9788804686743""",5.0,Mondadori,Hardcover,194,2018,2017,2019/08/04,2019/08/01,,,read,,,,1,1
23267628,"The Fever Code (The Maze Runner, #5)",James Dashner,"Dashner, James",,"=""0553513095""","=""9780553513097""",5.0,Delacorte Press,Hardcover,347,2016,2016,2019/01/01,2019/08/01,,,read,,,,1,1
13089710,"The Kill Order (The Maze Runner, #4)",James Dashner,"Dashner, James",,"=""0385742886""","=""9780385742887""",5.0,Delacorte Books for Young Readers,Hardcover,327,2012,2012,2019/01/01,2019/08/01,,,read,,,,1,1
7864437,"The Death Cure (The Maze Runner, #3)",James Dashner,"Dashner, James",,"=""0385738773""","=""9780385738774""",5.0,Delacorte Books for Young Readers,Hardcover,325,2011,2011,2019/01/01,2019/08/01,,,read,,,,1,1
7631105,"The Scorch Trials (The Maze Runner, #2)",James Dashner,"Dashner, James",,"=""0385738757""","=""9780385738750""",5.0,Delacorte Press,Hardcover,362,2010,2010,2019/01/01,2019/08/01,,,read,,,,1,1
30346900,Poor Unfortunate Soul (Villains #3),Serena Valentino,"Valentino, Serena",Walt Disney Company,"=""1484725182""","=""9781484725184""",4.0,Random House/Disney,Kindle Edition,208,2016,2016,2019/01/01,2019/08/01,,,read,,,,1,1
25955314,Sherlock: The Essential Arthur Conan Doyle Adventures,Arthur Conan Doyle,"Doyle, Arthur Conan",,"=""1785940163""","=""9781785940163""",5.0,BBC Books,Hardcover,512,2016,2009,2019/01/01,2019/08/01,,,read,,,,1,1
24817626,Go Set a Watchman,Harper Lee,"Lee, Harper",,"=""0062409859""","=""9780062409850""",4.0,HarperCollins,Hardcover,278,2015,2015,2019/01/01,2019/08/01,,,read,,,,1,0
77203,The Kite Runner,Khaled Hosseini,"Hosseini, Khaled",,"=""159463193X""","=""9781594631931""",5.0,Riverhead Books,Paperback,371,2004,2003,2019/01/01,2019/08/01,,,read,,,,1,0
10210,Jane Eyre,Charlotte Brontë,"Brontë, Charlotte",Michael Mason,"=""0142437204""","=""9780142437209""",3.0,Penguin,Paperback,532,2003,1847,2019/01/01,2019/08/01,,,read,,,,1,0
6185,Wuthering Heights,Emily Brontë,"Brontë, Emily","Richard J. Dunn, Charlotte Brontë, John Bugg, Robert Heindel","=""""","=""""",3.0,Norton,Paperback,464,2002,1847,2019/01/01,2019/08/01,,,read,,,,1,1
36082326,Every Note Played,Lisa Genova,"Genova, Lisa",,"=""147671780X""","=""9781476717807""",4.0,Scout Press,Hardcover,307,2018,2018,2019/01/01,2019/08/01,,,read,,,,1,0
28954189,"Scythe (Arc of a Scythe, #1)",Neal Shusterman,"Shusterman, Neal",,"=""""","=""""",4.0,Simon & Schuster Books for Young Readers,Hardcover,435,2016,2016,2019/01/01,2019/07/12,,,read,,,,1,0
41181849,Magnus Chase e gli dei di Asgard - Il libro segreto,Rick Riordan,"Riordan, Rick",Laura Grassi,"=""8804674709""","=""9788804674702""",5.0,Mondadori,Hardcover,165,2017,2016,2019/08/01,2019/08/01,,,read,,,,1,1
36691267,La nave degli scomparsi (Magnus Chase e gli Dei di Asgard #3),Rick Riordan,"Riordan, Rick","Laura Melosi, Loredana Baldinucci","=""8852084207""","=""9788852084201""",5.0,Mondadori,Kindle Edition,444,2017,2017,2019/07/31,2019/07/29,,,read,,,,1,1
18705209,"The Blood of Olympus (The Heroes of Olympus, #5)",Rick Riordan,"Riordan, Rick",,"=""""","=""""",5.0,Disney-Hyperion Books,Hardcover,516,2014,2014,2019/07/29,2019/07/29,,,read,,,,1,1
12127810,"The House of Hades (The Heroes of Olympus, #4)",Rick Riordan,"Riordan, Rick",,"=""1423146727""","=""9781423146728""",5.0,Disney-Hyperion Books,Hardcover,597,2013,2013,2019/01/01,2019/07/29,,,read,,,,1,1
9520360,"The Son of Neptune (The Heroes of Olympus, #2)",Rick Riordan,"Riordan, Rick",,"=""1423140591""","=""9781423140597""",5.0,Disney-Hyperion Books,Hardcover,521,2011,2011,2019/01/01,2019/07/29,,,read,,,,1,1
12127750,"The Mark of Athena (The Heroes of Olympus, #3)",Rick Riordan,"Riordan, Rick",,"=""1423140605""","=""9781423140603""",5.0,Disney-Hyperion Books,Hardcover,586,2012,2012,2019/01/01,2019/07/29,,,read,,,,1,1
7736182,"The Lost Hero (The Heroes of Olympus, #1)",Rick Riordan,"Riordan, Rick",,"=""142311339X""","=""9781423113393""",5.0,Disney-Hyperion Books,Hardcover,576,2010,2010,2019/01/01,2019/07/29,,,read,,,,1,1
33133159,Il martello di Thor,Rick Riordan,"Riordan, Rick","Loredana Baldinucci, Laura Melosi","=""8852077715""","=""9788852077715""",5.0,Mondadori ,Kindle Edition,473,2017,2016,2019/07/29,2019/07/27,,,read,,,,1,1
2727158,The Count of Monte Cristo: Blackstone Audio Classic Collection,Alexandre Dumas,"Dumas, Alexandre",John Lee,"=""1433215799""","=""9781433215797""",5.0,Blackstone Publishing,Audiobook,47,2005,1846,,2019/07/27,,,read,Magnificent,,,1,1
6567017,"Will Grayson, Will Grayson",John  Green,"Green, John",David Levithan,"=""0525421580""","=""9780525421580""",4.0,Dutton Books,Hardcover,320,2010,2010,2019/01/01,2019/07/12,,,read,,,,1,0
49750,An Abundance of Katherines,John  Green,"Green, John",,"=""0525476881""","=""9780525476887""",5.0,Dutton Books for Young Readers,Hardcover,229,2006,2006,2019/01/01,2019/07/27,,,read,,,,1,0
6442769,Paper Towns,John  Green,"Green, John",Gázsity Mila,"=""014241493X""","=""9780142414934""",5.0,Speak,Paperback,305,2009,2008,2019/01/01,2019/07/27,,,read,,,,1,0
99561,Looking for Alaska,John  Green,"Green, John",,"=""1435249151""","=""9781435249158""",5.0,Speak,Paperback,221,2006,2005,2019/01/01,2019/07/27,,,read,,,,1,0
8852,Macbeth,William Shakespeare,"Shakespeare, William","Barbara A. Mowat, Paul Werstine","=""0743477103""","=""9780743477109""",3.0,Simon & Schuster,Mass Market Paperback,249,2013,1623,2019/01/01,2019/07/27,,,read,,,,1,1
15724396,"The Sword of Summer (Magnus Chase and the Gods of Asgard, #1)",Rick Riordan,"Riordan, Rick",,"=""1423160916""","=""9781423160915""",5.0,Disney-Hyperion Books,Hardcover,491,2015,2015,2019/07/27,2019/07/22,,,read,,,,1,1
3590,"The Adventures of Sherlock Holmes (Sherlock Holmes, #3)",Arthur Conan Doyle,"Doyle, Arthur Conan",,"=""""","=""""",5.0,Oxford University Press,Paperback,389,1998,1892,2019/01/01,2019/07/27,,,read,,,,1,0
102868,"A Study in Scarlet (Sherlock Holmes, #1)",Arthur Conan Doyle,"Doyle, Arthur Conan",,"=""1420925539""","=""9781420925531""",5.0,Digireads.com,Paperback,123,2005,1887,2019/01/04,2019/07/27,,,read,,,,1,0
6324090,"Alice's Adventures in Wonderland (Alice's Adventures in Wonderland, #1)",Lewis Carroll,"Carroll, Lewis","T.H. Robinson, Charles Pears","=""""","=""""",5.0,Public Domain Books,Kindle Edition,96,1997,1865,,2019/07/27,,,read,,,,1,1
43297855,Il fuggitivo. Theodore Boone,John Grisham,"Grisham, John",,"=""880467072X""","=""9788804670728""",3.0,Mondadori,Paperback,0,2016,2015,,2019/07/27,,,read,,,,1,0
10703268,La prima indagine di Theodore Boone,John Grisham,"Grisham, John",Fabio Paracchini,"=""8804605669""","=""9788804605669""",3.0,Mondadori,Hardcover,238,2011,2010,,2019/07/27,,,read,,,,1,0
1934,"Little Women (Little Women, #1)",Louisa May Alcott,"Alcott, Louisa May","Regina Barreca, Grzegorz Komerski, Marta Fihel","=""""","=""""",4.0,Signet Classics,Mass Market Paperback,449,2004,1868,,2019/07/23,,,read,,,,1,0
28006096,"The Burning Maze (The Trials of Apollo, #3)",Rick Riordan,"Riordan, Rick",,"=""1368024122""","=""9781368024129""",5.0,Disney-Hyperion Books,Hardcover,448,2018,2018,2019/07/22,2019/07/12,,,read,,,,1,1
9676964,Il Giornalino di Gian Burrasca,Vamba,"Vamba, Vamba","Fernando Tempesti, Luigi Bertelli","=""8809050509""","=""9788809050501""",3.0,Giunti Junior,Paperback,288,2007,1912,,2019/07/20,,,read,,,,1,0
10406284,"L'incanto del buio (Fairy Oak, #2)",Elisabetta Gnone,"Gnone, Elisabetta",,"=""8841839732""","=""9788841839737""",4.0,DeAgostini,Hardcover,351,2007,2006,,2019/07/20,,,read,,,,1,0
11947408,Capitan Grisam e l'amore,Elisabetta Gnone,"Gnone, Elisabetta","Alessia Martusciello, Roberta Tedeschi","=""8841862289""","=""9788841862285""",4.0,DeAgostini,Paperback,231,2010,2008,,2019/07/20,,,read,,,,1,0
11952331,Flox sorride in autunno! Fairy Oak,Elisabetta Gnone,"Gnone, Elisabetta",,"=""8841858923""","=""9788841858929""",4.0,De Agostini,Hardcover,263,2009,2009,,2019/07/20,,,read,,,,1,0
9859178,"Il segreto delle gemelle (Fairy Oak, #1)",Elisabetta Gnone,"Gnone, Elisabetta","Alessia Martusciello, G. Perissinotto","=""8841826738""","=""9788841826737""",4.0,DeAgostini,Hardcover,284,2005,2005,,2019/07/20,,,read,,,,1,0
1000751,"Pollyanna (Pollyanna, #1)",Eleanor Hodgman Porter,"Porter, Eleanor Hodgman",,"=""0689849109""","=""9780689849107""",4.0,Aladdin,Paperback,304,2002,1913,,2019/07/20,,,read,,,,1,0
30145666,"The Dark Prophecy (The Trials of Apollo, #2)",Rick Riordan,"Riordan, Rick",,"=""1484746422""","=""9781484746424""",5.0,Disney-Hyperion Books,Hardcover,432,2017,2017,2019/07/15,2019/07/12,,,read,,,,1,1
35504431,Turtles All the Way Down,John  Green,"Green, John",,"=""0525555366""","=""9780525555360""",5.0,Dutton Books for Young Readers,Hardcover,290,2017,2017,2019/01/01,2019/07/14,,,read,,,,1,0
5297,The Picture of Dorian Gray,Oscar Wilde,"Wilde, Oscar",Jeffrey Eugenides,"=""""","=""""",4.0,Random House: Modern Library,Paperback,272,2004,1890,2019/01/01,2019/07/12,,,read,,,,1,0
32075671,"The Hate U Give (The Hate U Give, #1)",Angie Thomas,"Thomas, Angie",,"=""0062498533""","=""9780062498533""",5.0,Clarion Books,Hardcover,454,2017,2017,2019/01/01,2019/07/12,,,read,,,,1,0
39939417,Five Feet Apart,Rachael Lippincott,"Lippincott, Rachael","Mikki Daughtry, Tobias Iaconis","=""""","=""""",5.0,Simon & Schuster Books for Young Readers,ebook,288,2018,2018,2019/01/01,2019/07/12,,,read,,,,1,1
32827036,"Ink (Skin Books, #1)",Alice Broadway,"Broadway, Alice",,"=""1407172840""","=""9781407172842""",5.0,Scholastic,Paperback,366,2017,2017,2019/01/01,2019/07/12,,,read,,,,1,0
38091303,"Spark (Skin Books, #2)",Alice Broadway,"Broadway, Alice",,"=""1407172859""","=""9781407172859""",5.0,Scholastic Fiction,Paperback,344,2018,2018,2019/01/01,2019/07/12,,,read,,,,1,0
37034,The Woman in Black,Susan         Hill,"Hill, Susan",John Lawrence,"=""1567921892""","=""9781567921892""",4.0,"David R. Godine, Publisher",Paperback,138,2001,1983,2019/01/01,2019/07/12,,,read,,,,1,0
28821135,Percy Jackson racconta gli eroi greci,Rick Riordan,"Riordan, Rick",Laura Grassi,"=""8804658819""","=""9788804658818""",5.0,Mondadori,Hardcover,546,2016,2015,2019/01/01,2019/07/12,,,read,,,,1,1
35099718,So You Want to Talk About Race,Ijeoma Oluo,"Oluo, Ijeoma",,"=""1580056776""","=""9781580056779""",4.0,Seal Press,Hardcover,248,2018,2018,2019/01/01,2019/07/12,,,read,,,,1,0
900682,An Inspector Calls,J.B. Priestley,"Priestley, J.B.",,"=""3150092183""","=""9783150092187""",3.0,Reclam,Paperback,117,1987,1945,2019/01/01,2019/07/12,,,read,,,,1,1
32571395,"One of Us Is Lying (One of Us is Lying, #1)",Karen M. McManus,"McManus, Karen M.",,"=""""","=""""",5.0,Delacorte Press,ebook,360,2017,2017,2019/01/01,2019/07/12,,,read,,,,1,0
38359036,"The Tattooist of Auschwitz (The Tattooist of Auschwitz, #1)",Heather   Morris,"Morris, Heather",,"=""006287067X""","=""9780062870674""",4.0,Harper,Hardcover,272,2018,2018,2019/01/01,2019/07/12,,,read,,,,1,0
43124137,The Beekeeper of Aleppo,Christy Lefteri,"Lefteri, Christy",,"=""1984821210""","=""9781984821218""",4.0,Ballantine Books,Hardcover,317,2019,2019,2019/01/01,2019/07/12,,,read,,,,1,0
43301299,Your Deepest Fear (DS Nathan Cody #4),David  Jackson,"Jackson, David",,"=""1785765558""","=""9781785765551""",5.0,Zaffre,Kindle Edition,385,2019,2019,2019/01/01,2019/07/12,,,read,,,,1,0
13214,"I Know Why the Caged Bird Sings (Maya Angelou's Autobiography, #1)",Maya Angelou,"Angelou, Maya",,"=""0553279378""","=""9780553279375""",4.0,Bantam Books,Paperback,289,1993,1969,2019/01/01,2019/07/12,,,read,,,,1,0
7747374,"I Am Number Four (Lorien Legacies, #1)",Pittacus Lore,"Lore, Pittacus",,"=""0061969559""","=""9780061969553""",4.0,HarperCollins,Hardcover,440,2010,2010,2019/01/01,2019/07/12,,,read,,,,1,0
22557272,The Girl on the Train,Paula Hawkins,"Hawkins, Paula",,"=""1594633665""","=""9781594633669""",5.0,Riverhead Books,Hardcover,336,2015,2015,2019/01/01,2019/07/12,,,read,,,,1,0
11870085,The Fault in Our Stars,John  Green,"Green, John",,"=""""","=""""",5.0,Dutton Books,Hardcover,313,2012,2012,2019/01/01,2019/07/12,,,read,,,,1,1
26252859,"The Hidden Oracle (The Trials of Apollo, #1)",Rick Riordan,"Riordan, Rick",,"=""148473274X""","=""9781484732748""",5.0,Disney-Hyperion Books,Hardcover,376,2016,2016,2019/01/01,2019/07/12,,,read,,,,1,1
40600412,Mother Knows Best: A Tale of the Old Witch,Serena Valentino,"Valentino, Serena",,"=""1368026125""","=""9781368026123""",5.0,Random House/Disney,Kindle Edition,399,2018,2018,2019/01/01,2019/07/12,,,read,,,,1,1
34220302,"Mistress of All Evil (Villains, #4)",Serena Valentino,"Valentino, Serena",,"=""1368009018""","=""9781368009010""",5.0,Disney Hyperion,Hardcover,320,2017,2017,2019/01/01,2019/07/12,,,read,,,,1,1
17428643,"The Beast Within (Villains, #2)",Serena Valentino,"Valentino, Serena",,"=""1423159128""","=""9781423159124""",5.0,Disney Hyperion,Hardcover,224,2014,2014,2019/01/01,2019/07/12,,,read,,,,1,1
6124802,"Fairest of All (Villains, #1)",Serena Valentino,"Valentino, Serena",,"=""1423106296""","=""9781423106296""",5.0,Disney Hyperion,Hardcover,256,2009,2009,2019/01/01,2019/07/12,,,read,,,,1,1
727512,Strange Tale of Dr. Jekyll and Mr. Hyde,Robert Louis Stevenson,"Stevenson, Robert Louis",,"=""1584722452""","=""9781584722458""",3.0,In Audio,Audio CD,,2003,1886,2019/01/01,2019/07/12,,,read,,,,1,1
37953790,Part of Your World,Liz Braswell,"Braswell, Liz",,"=""1368013813""","=""9781368013819""",5.0,Random House/Disney,Hardcover,480,2018,2018,2019/01/01,2019/07/12,,,read,,,,1,1
41157965,"Mirror, Mirror",Jen Calonita,"Calonita, Jen",,"=""136801383X""","=""9781368013833""",5.0,Random House/Disney,Hardcover,384,2019,2019,2019/01/01,2019/07/12,,,read,,,,1,1
26031261,Once Upon a Dream,Liz Braswell,"Braswell, Liz",,"=""1484707257""","=""9781484707258""",5.0,Disney-Hyperion,Hardcover,440,2016,2016,2019/01/01,2019/07/12,,,read,,,,1,1
24397040,A Whole New World,Liz Braswell,"Braswell, Liz",,"=""148470729X""","=""9781484707296""",5.0,Disney-Hyperion,Hardcover,376,2015,2015,2019/01/01,2019/07/12,,,read,,,,1,1
35960069,Reflection,Elizabeth Lim,"Lim, Elizabeth",,"=""1484781295""","=""9781484781296""",5.0,Random House/Disney,Hardcover,416,2018,2018,2019/01/01,2019/07/12,,,read,,,,1,1
28450966,As Old as Time,Liz Braswell,"Braswell, Liz",,"=""1484707281""","=""9781484707289""",5.0,Random House/Disney,Hardcover,496,2016,2016,2019/01/01,2019/07/12,,,read,,,,1,1
23524610,One,Sarah Crossan,"Crossan, Sarah",,"=""0062118757""","=""9780062118752""",5.0,Greenwillow Books,Hardcover,434,2015,2015,2019/01/01,2019/07/11,,,read,,,,1,0
2767052,"The Hunger Games (The Hunger Games, #1)",Suzanne Collins,"Collins, Suzanne",,"=""0439023483""","=""9780439023481""",5.0,Scholastic Press,Hardcover,374,2008,2008,2019/01/01,2019/07/11,,,read,,,,1,1
100915,"The Lion, the Witch and the Wardrobe (Chronicles of Narnia, #1)",C.S. Lewis,"Lewis, C.S.","Tormod Haugen, Per Svein Paulsen","=""""","=""""",5.0,HarperCollins Publishers,Paperback,206,2005,1950,2017/01/01,2019/07/11,,,read,,,,1,1
1,"Harry Potter and the Half-Blood Prince (Harry Potter, #6)",J.K. Rowling,"Rowling, J.K.",,"=""""","=""""",5.0,Scholastic Inc,Paperback,652,2006,2005,2018/01/01,2019/07/11,,,read,,,,1,1
2,"Harry Potter and the Order of the Phoenix (Harry Potter, #5)",J.K. Rowling,"Rowling, J.K.",Mary GrandPré,"=""0439686520""","=""9780439686525""",5.0,Scholastic Inc.,Paperback,576,2004,2003,2019/01/01,2019/07/11,,,read,,,,1,1
136251,"Harry Potter and the Deathly Hallows (Harry Potter, #7)",J.K. Rowling,"Rowling, J.K.",,"=""""","=""""",5.0,Arthur A. Levine Books,Hardcover,759,2007,2007,2019/01/01,2019/07/11,,,read,,,,1,1
6,"Harry Potter and the Goblet of Fire (Harry Potter, #4)",J.K. Rowling,"Rowling, J.K.",Mary GrandPré,"=""0439139597""","=""9780439139595""",5.0,Scholastic,Paperback,734,2002,2000,2018/01/01,2019/07/11,,,read,,,,1,1
5,"Harry Potter and the Prisoner of Azkaban (Harry Potter, #3)",J.K. Rowling,"Rowling, J.K.",Mary GrandPré,"=""043965548X""","=""9780439655484""",5.0,Scholastic Inc.,Mass Market Paperback,547,2004,1999,2018/01/01,2019/07/11,,,read,,,,1,1
15881,"Harry Potter and the Chamber of Secrets (Harry Potter, #2)",J.K. Rowling,"Rowling, J.K.",Mary GrandPré,"=""""","=""""",5.0,Arthur A. Levine Books,Hardcover,341,1999,1998,2018/01/01,2019/07/11,,,read,,,,1,1
41899,Fantastic Beasts and Where to Find Them,Newt Scamander,"Scamander, Newt",J.K. Rowling,"=""0439321603""","=""9780439321600""",5.0,"Obscurous Books, Arthur A. Levine Books",Hardcover,128,2001,2001,2018/01/01,2019/07/11,,,read,,,,1,1
65605,"The Magician’s Nephew (Chronicles of Narnia, #6)",C.S. Lewis,"Lewis, C.S.",,"=""0060764902""","=""9780060764906""",5.0,HarperCollins Narnia,Mass Market Paperback,221,2005,1955,2017/01/01,2019/07/11,,,read,,,,1,1
3,"Harry Potter and the Sorcerer's Stone (Harry Potter, #1)",J.K. Rowling,"Rowling, J.K.",,"=""0439554934""","=""9780439554930""",5.0,Scholastic Inc,Hardcover,309,2003,1997,2018/01/01,2019/07/11,,,read,,,,1,1
121749,"Prince Caspian (Chronicles of Narnia, #2)",C.S. Lewis,"Lewis, C.S.",,"=""000720230X""","=""9780007202300""",5.0,HarperCollins Publishers,Hardcover,240,2005,1951,2017/01/01,2019/07/11,,,read,,,,1,1
140225,"The Voyage of the Dawn Treader (Chronicles of Narnia, #3)",C.S. Lewis,"Lewis, C.S.",Pauline Baynes,"=""006112527X""","=""9780061125270""",5.0,HarperCollins,Hardcover,248,2006,1952,2017/01/01,2019/07/11,,,read,,,,1,1
3950967,"The Tales of Beedle the Bard (Hogwarts Library, #3)",J.K. Rowling,"Rowling, J.K.",Hermione Granger,"=""0747599874""","=""9780747599876""",5.0,Bloomsbury,Hardcover,105,2008,2008,2018/01/01,2019/07/11,,,read,,,,1,1
4556058,"The Last Olympian (Percy Jackson and the Olympians, #5)",Rick Riordan,"Riordan, Rick",,"=""1423101472""","=""9781423101475""",5.0,Disney-Hyperion Books,Hardcover,381,2009,2009,2019/01/01,2019/07/11,,,read,,,,1,1
11127,"The Chronicles of Narnia (The Chronicles of Narnia, #1-7)",C.S. Lewis,"Lewis, C.S.",Pauline Baynes,"=""0066238501""","=""9780066238500""",5.0,HarperCollins,Paperback,767,2014,1956,2017/01/01,2019/07/11,,,read,,,,1,1
84119,"The Horse and His Boy (Chronicles of Narnia, #5)",C.S. Lewis,"Lewis, C.S.",,"=""0439861365""","=""9780439861366""",5.0,Scholastic Inc,Paperback,224,1995,1954,2017/01/01,2019/07/11,,,read,,,,1,1
6148028,"Catching Fire (The Hunger Games, #2)",Suzanne Collins,"Collins, Suzanne",,"=""0439023491""","=""9780439023498""",5.0,Scholastic Press,Hardcover,391,2009,2009,2019/04/01,2019/07/11,,,read,,,,1,1
7260188,"Mockingjay (The Hunger Games, #3)",Suzanne Collins,"Collins, Suzanne",,"=""0439023513""","=""9780439023511""",5.0,Scholastic Press,Hardcover,390,2010,2010,2019/04/01,2019/07/11,,,read,,,,1,1
20758104,"The Knife of Never Letting Go (Chaos Walking, #1)",Patrick Ness,"Ness, Patrick",,"=""0763676187""","=""9780763676186""",5.0,Candlewick Press,Paperback,528,2014,2008,2019/01/01,2019/07/11,,,read,,,,1,0
2657,To Kill a Mockingbird,Harper Lee,"Lee, Harper",,"=""0060935464""","=""9780060935467""",5.0,Harper Perennial Modern Classics ,Paperback,323,2006,1960,2019/01/01,2019/07/11,,,read,,,,1,0
6186357,"The Maze Runner (The Maze Runner, #1)",James Dashner,"Dashner, James",,"=""0385737947""","=""9780385737944""",5.0,Delacorte Press,Hardcover,384,2009,2009,2018/12/01,2019/07/11,,,read,,,,1,1
561456,"The Titan’s Curse (Percy Jackson and the Olympians, #3)",Rick Riordan,"Riordan, Rick",,"=""""","=""""",5.0,Puffin Books,Kindle Edition,352,2007,2007,,2019/07/11,,,read,,,,1,1
28186,"The Sea of Monsters (Percy Jackson and the Olympians, #2)",Rick Riordan,"Riordan, Rick",,"=""0786856866""","=""9780786856862""",5.0,Hyperion Books,Hardcover,279,2006,2006,,2019/07/11,,,read,,,,1,1
29056083,"Harry Potter and the Cursed Child: Parts One and Two (Harry Potter, #8)",J.K. Rowling,"Rowling, J.K.","Jack Thorne, John Tiffany","=""0540027340""","=""9780540027347""",3.0,"Little, Brown",Hardcover,343,2016,2016,,2019/07/11,,,read,,,,1,1
28187,"The Lightning Thief (Percy Jackson and the Olympians, #1)",Rick Riordan,"Riordan, Rick",,"=""0786838655""","=""9780786838653""",5.0,Disney Hyperion Books,Paperback,377,2006,2005,,2019/07/11,,,read,,,,1,1
